id,name,price,discount,company,category,specification/description,details,ratings,number of ratings,stock
631,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",39014.96685,24.98160475,ElectroHub,Electronics,User-friendly interface,30-day return policy,4.7,557,12
632,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",62344.5636,40.65,PixelDynamics,Gaming,Compact and portable,New arrival,2.5,70,20
633,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",48083.19047,24.98160475,PixelDynamics,Electronics,High quality audio,Free shipping,4.0,330,0
634,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",38304.99276,24.98160475,AlphaTech,Networking,Long battery life,30-day return policy,4.8,148,63
635,"Samsung Galaxy S23 Ultra, 12GB RAM, 256GB Storage, 200MP Camera, 6.8-inch QHD+ Display, Phantom Black",108399.7807,24.98160475,PixelDynamics,Wearables,Lightweight,30-day return policy,3.3,251,84
636,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",4166.37,40.65,NextGen,Imaging,Lightweight,Available in multiple colors,3.1,322,23
637,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",8834.766371,24.98160475,AlphaTech,Networking,High performance,Highly rated,3.9,757,99
638,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",77197.52959,24.98160475,AlphaTech,Peripherals,High performance,Highly rated,1.7,253,64
639,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",17628.12259,24.98160475,GadgetWorld,Imaging,Lightweight,Best seller,4.1,247,78
640,"JBL Flip 6, Portable Bluetooth Speaker, Waterproof, 12 Hours Playtime, Dual Passive Radiators, Red",88463.7864,40.65,PixelDynamics,Imaging,Long battery life,Best seller,3.2,661,96
641,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",53425.10036,24.98160475,GadgetWorld,Wearables,User-friendly interface,Free shipping,2.7,151,61
642,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",91701.4476,40.65,QuantumGear,Storage,Durable design,Available in multiple colors,2.1,832,97
643,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",53401.7056,40.65,QuantumGear,Electronics,High resolution,Limited stock,4.8,450,59
644,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",113576.6501,24.98160475,NextGen,Storage,User-friendly interface,Best seller,4.9,166,11
645,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",21885.56656,24.98160475,GearMax,Peripherals,Advanced features,1 year warranty,1.2,143,77
646,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",18438.9214,24.98160475,InnovateX,Accessories,Fast charging,Customer favorite,1.3,761,75
647,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",74972.18391,24.98160475,ElectroHub,Computers,Lightweight,Exclusive deal,3.7,659,57
648,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",79419.796,40.65,AlphaTech,Storage,Durable design,Exclusive deal,2.1,590,24
649,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",77485.60023,24.98160475,NextGen,Accessories,User-friendly interface,New arrival,2.1,383,10
650,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",27829.9272,40.65,DevicePro,Networking,High resolution,1 year warranty,4.2,63,30
651,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",104626.0553,24.98160475,DevicePro,Networking,Durable design,1 year warranty,1.4,88,97
652,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",87651.8784,40.65,InnovateX,Computers,User-friendly interface,Best seller,3.3,662,4
653,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",9359.2576,40.65,TechCorp,Imaging,Durable design,Customer favorite,2.9,643,29
654,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",73718.8724,40.65,AlphaTech,Imaging,User-friendly interface,Free shipping,1.9,544,9
655,"Samsung Galaxy S23 Ultra, 12GB RAM, 256GB Storage, 200MP Camera, 6.8-inch QHD+ Display, Phantom Black",40565.0128,40.65,PixelDynamics,Wearables,Durable design,Highly rated,4.3,125,99
656,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",98440.33854,24.98160475,PixelDynamics,Storage,High resolution,30-day return policy,2.2,993,67
657,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",28617.6204,40.65,InnovateX,Audio,Fast charging,Free shipping,4.9,161,58
658,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",6950.1224,40.65,QuantumGear,Networking,Advanced features,Best seller,2.4,477,24
659,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",33686.86035,24.98160475,PixelDynamics,Wearables,User-friendly interface,New arrival,4.7,230,29
660,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",36128.259,24.98160475,NextGen,Gaming,Fast charging,30-day return policy,2.4,430,82
661,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",24779.3372,40.65,GearMax,Electronics,Long battery life,Best seller,4.2,283,24
662,"JBL Flip 6, Portable Bluetooth Speaker, Waterproof, 12 Hours Playtime, Dual Passive Radiators, Red",46578.02139,24.98160475,NextGen,Audio,High performance,Free shipping,3.1,991,13
663,"Acer Predator Helios 300, Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060, 15.6-inch FHD, RGB Keyboard, Black",75434.89738,24.98160475,GadgetWorld,Peripherals,High resolution,Free shipping,3.2,269,16
664,"Samsung Galaxy S23 Ultra, 12GB RAM, 256GB Storage, 200MP Camera, 6.8-inch QHD+ Display, Phantom Black",77975.9292,40.65,PixelDynamics,Audio,High resolution,Highly rated,1.0,245,67
665,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",65199.98768,24.98160475,TechCorp,Audio,User-friendly interface,Available in multiple colors,3.8,846,65
666,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",8016.998,40.65,NextGen,Peripherals,Long battery life,Highly rated,2.7,270,86
667,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",91373.00556,24.98160475,ElectroHub,Computers,User-friendly interface,Available in multiple colors,2.7,710,48
668,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",81597.80858,24.98160475,InnovateX,Storage,Advanced features,Limited stock,2.3,919,2
669,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",15484.39693,24.98160475,ElectroHub,Networking,High performance,Highly rated,1.9,158,11
670,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",15065.8788,40.65,GadgetWorld,Gaming,Lightweight,New arrival,2.8,290,45
671,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",23295.1124,40.65,AlphaTech,Computers,User-friendly interface,30-day return policy,4.4,636,12
672,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",49717.7324,40.65,GearMax,Networking,Advanced features,30-day return policy,1.8,879,62
673,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",92409.45971,24.98160475,TechCorp,Audio,Compact and portable,Exclusive deal,1.8,692,23
674,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",85945.922,40.65,PixelDynamics,Networking,Compact and portable,30-day return policy,4.0,621,23
675,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",84388.49289,24.98160475,GearMax,Accessories,Fast charging,30-day return policy,2.4,505,3
676,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",94320.92842,24.98160475,InnovateX,Networking,User-friendly interface,Available in multiple colors,4.4,627,58
677,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",10895.07158,24.98160475,DevicePro,Computers,High quality audio,30-day return policy,4.6,412,12
678,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",11488.7356,40.65,GearMax,Peripherals,Lightweight,30-day return policy,3.5,632,28
679,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",24018.2328,40.65,ElectroHub,Accessories,Durable design,Exclusive deal,2.6,576,48
680,"Acer Predator Helios 300, Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060, 15.6-inch FHD, RGB Keyboard, Black",88685.0432,40.65,GearMax,Peripherals,High performance,Available in multiple colors,3.6,11,93
681,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",59935.9032,40.65,GadgetWorld,Computers,High resolution,Customer favorite,1.6,230,11
682,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",60071.73018,24.98160475,InnovateX,Imaging,Lightweight,New arrival,3.3,286,39
683,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",77810.27984,24.98160475,AlphaTech,Electronics,Advanced features,Customer favorite,4.5,808,7
684,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",98345.51528,24.98160475,NextGen,Peripherals,Fast charging,Best seller,1.3,762,63
685,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",85566.58176,24.98160475,ElectroHub,Storage,User-friendly interface,1 year warranty,4.7,567,26
686,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",66020.38885,24.98160475,GadgetWorld,Imaging,Durable design,Customer favorite,5.0,480,78
687,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",50905.2072,40.65,DevicePro,Electronics,User-friendly interface,30-day return policy,2.9,745,84
688,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",25183.8668,40.65,GearMax,Networking,User-friendly interface,Available in multiple colors,1.1,179,81
689,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",90807.874,40.65,NextGen,Computers,Fast charging,Available in multiple colors,2.6,229,68
690,"Acer Predator Helios 300, Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060, 15.6-inch FHD, RGB Keyboard, Black",67157.66772,24.98160475,NextGen,Wearables,Lightweight,1 year warranty,2.7,255,91
691,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",26179.9972,40.65,ElectroHub,Accessories,User-friendly interface,Best seller,3.9,683,75
692,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",51097.5012,40.65,GearMax,Wearables,Compact and portable,Best seller,2.9,28,77
693,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",84624.5536,40.65,ElectroHub,Networking,Advanced features,Exclusive deal,4.7,699,23
694,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",52314.82811,24.98160475,AlphaTech,Accessories,Lightweight,Free shipping,3.0,255,75
695,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",8216.014647,24.98160475,AlphaTech,Computers,Advanced features,Free shipping,2.1,307,95
696,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",110837.5785,24.98160475,GearMax,Computers,High quality audio,Limited stock,1.7,813,20
697,"Acer Predator Helios 300, Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060, 15.6-inch FHD, RGB Keyboard, Black",32658.6432,40.65,QuantumGear,Accessories,Long battery life,Limited stock,4.2,716,0
698,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",44236.84731,24.98160475,AlphaTech,Gaming,High quality audio,Highly rated,1.6,48,55
699,"Acer Predator Helios 300, Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060, 15.6-inch FHD, RGB Keyboard, Black",59076.68618,24.98160475,ElectroHub,Peripherals,Fast charging,Limited stock,2.5,34,74
700,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",117061.1045,24.98160475,GearMax,Storage,Durable design,New arrival,3.9,704,41
701,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",15481.39619,24.98160475,ElectroHub,Peripherals,High resolution,Free shipping,4.6,249,91
702,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",60928.74032,24.98160475,InnovateX,Computers,Lightweight,1 year warranty,4.7,407,83
703,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",83603.5004,24.98160475,GearMax,Storage,Durable design,New arrival,2.3,990,55
704,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",70774.6376,40.65,NextGen,Computers,Compact and portable,Available in multiple colors,3.7,145,97
705,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",58625.93,40.65,AlphaTech,Peripherals,High resolution,Free shipping,3.2,184,96
706,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",83956.98708,24.98160475,DevicePro,Gaming,Fast charging,Highly rated,2.0,726,52
707,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",4119.3648,40.65,AlphaTech,Gaming,Long battery life,New arrival,4.1,341,9
708,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",34691.5067,24.98160475,InnovateX,Networking,Advanced features,Limited stock,1.6,210,7
709,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",64584.83684,24.98160475,TechCorp,Storage,High quality audio,Best seller,2.6,535,6
710,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",17031.5508,40.65,NextGen,Imaging,Compact and portable,Best seller,2.4,23,96
711,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",36149.8643,24.98160475,GearMax,Electronics,Durable design,Free shipping,3.0,474,20
712,"Samsung Galaxy S23 Ultra, 12GB RAM, 256GB Storage, 200MP Camera, 6.8-inch QHD+ Display, Phantom Black",15151.8176,40.65,GadgetWorld,Imaging,Durable design,Best seller,1.2,4,95
713,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",80969.0684,40.65,DevicePro,Accessories,High resolution,Limited stock,1.1,558,38
714,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",53816.39631,24.98160475,QuantumGear,Peripherals,Long battery life,Exclusive deal,2.2,869,53
715,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",18635.76967,24.98160475,TechCorp,Computers,Fast charging,Best seller,1.5,890,20
716,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",74824.2068,40.65,TechCorp,Accessories,Advanced features,Best seller,2.7,393,20
717,"JBL Flip 6, Portable Bluetooth Speaker, Waterproof, 12 Hours Playtime, Dual Passive Radiators, Red",45521.16224,24.98160475,GadgetWorld,Wearables,High resolution,30-day return policy,2.8,579,17
718,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",72664.3416,40.65,NextGen,Electronics,High resolution,Customer favorite,4.8,69,16
719,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",98712.2052,24.98160475,GearMax,Wearables,High performance,30-day return policy,3.5,284,44
720,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",5570.565957,24.98160475,ElectroHub,Accessories,Durable design,Exclusive deal,3.5,893,44
721,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",7114.744605,24.98160475,DevicePro,Accessories,Long battery life,New arrival,3.3,29,27
722,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",82704.47995,24.98160475,NextGen,Networking,Lightweight,Available in multiple colors,3.0,960,19
723,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",61268.192,40.65,GadgetWorld,Networking,High quality audio,Highly rated,1.7,781,0
724,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",44803.5524,40.65,PixelDynamics,Audio,Durable design,Customer favorite,1.1,534,95
725,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",52533.2964,40.65,QuantumGear,Computers,Long battery life,30-day return policy,2.1,841,79
726,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",91956.4152,40.65,GadgetWorld,Electronics,Fast charging,Exclusive deal,1.0,126,87
727,"Acer Predator Helios 300, Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060, 15.6-inch FHD, RGB Keyboard, Black",53876.0308,40.65,InnovateX,Storage,Long battery life,Available in multiple colors,1.1,387,55
728,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",86018.0916,40.65,ElectroHub,Wearables,Compact and portable,Limited stock,3.3,648,10
729,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",43191.9911,24.98160475,GadgetWorld,Networking,User-friendly interface,Best seller,3.4,758,59
730,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",107849.4457,24.98160475,PixelDynamics,Peripherals,Advanced features,Customer favorite,1.6,605,60
731,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",61641.3848,40.65,ElectroHub,Networking,High quality audio,Available in multiple colors,4.6,230,59
732,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",34733.994,40.65,InnovateX,Gaming,Compact and portable,Highly rated,1.2,308,50
733,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",61893.5036,40.65,TechCorp,Networking,Advanced features,1 year warranty,3.8,366,62
734,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",103659.8184,24.98160475,ElectroHub,Storage,High performance,Customer favorite,1.4,935,64
735,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",66792.49,40.65,DevicePro,Gaming,Advanced features,Available in multiple colors,2.2,335,44
736,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",13182.83256,24.98160475,DevicePro,Electronics,High quality audio,Free shipping,3.4,276,27
737,"JBL Flip 6, Portable Bluetooth Speaker, Waterproof, 12 Hours Playtime, Dual Passive Radiators, Red",25757.1159,24.98160475,ElectroHub,Peripherals,Compact and portable,Limited stock,1.5,672,75
738,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",79425.27586,24.98160475,NextGen,Accessories,High resolution,1 year warranty,4.6,871,70
739,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",34585.28065,24.98160475,DevicePro,Computers,High resolution,Customer favorite,1.6,578,38
740,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",109139.162,24.98160475,GearMax,Electronics,Durable design,Available in multiple colors,4.6,653,34
741,"JBL Flip 6, Portable Bluetooth Speaker, Waterproof, 12 Hours Playtime, Dual Passive Radiators, Red",79796.76695,24.98160475,ElectroHub,Gaming,Long battery life,1 year warranty,2.0,720,44
742,"Samsung Galaxy S23 Ultra, 12GB RAM, 256GB Storage, 200MP Camera, 6.8-inch QHD+ Display, Phantom Black",77117.10987,24.98160475,InnovateX,Networking,Compact and portable,Customer favorite,1.9,642,60
743,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",94349.4072,40.65,PixelDynamics,Imaging,User-friendly interface,Customer favorite,3.9,616,17
744,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",100525.2498,24.98160475,GearMax,Electronics,High resolution,1 year warranty,3.5,572,76
745,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",31882.81798,24.98160475,ElectroHub,Electronics,Long battery life,Free shipping,4.8,781,82
746,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",18898.63413,24.98160475,DevicePro,Computers,High resolution,New arrival,4.6,232,99
747,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",45224.08939,24.98160475,AlphaTech,Gaming,High quality audio,1 year warranty,2.6,953,93
748,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",23648.8384,40.65,ElectroHub,Audio,Compact and portable,Best seller,4.2,704,49
749,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",14324.31246,24.98160475,InnovateX,Networking,Lightweight,Customer favorite,1.2,133,71
750,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",26088.8356,40.65,InnovateX,Peripherals,Compact and portable,Customer favorite,2.7,321,76
751,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",42562.4964,40.65,AlphaTech,Computers,High performance,New arrival,2.7,120,68
752,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",48075.3992,40.65,InnovateX,Computers,Lightweight,Highly rated,4.4,958,21
753,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",69207.17028,24.98160475,GearMax,Electronics,Lightweight,New arrival,4.7,413,92
754,"Samsung Galaxy S23 Ultra, 12GB RAM, 256GB Storage, 200MP Camera, 6.8-inch QHD+ Display, Phantom Black",90668.7576,40.65,PixelDynamics,Peripherals,Advanced features,1 year warranty,2.5,739,85
